X,Y
71.856,3113.966
71.953,3105.276
72.051,3104.173
72.148,3106.098
72.246,3083.685
72.343,3069.311
72.441,3045.912
72.538,3028.087
72.636,3040.368
72.733,3044.392
72.831,3013.759
72.928,3000.689
73.026,2991.912
73.123,2991.739
73.221,2989.352
73.318,2972.342
73.416,2940.702
73.513,2949.186
73.611,2962.023
73.708,2937.297
73.806,2922.154
73.903,2920.130
74.001,2916.228
74.098,2898.734
74.196,2883.000
74.293,2883.416
74.391,2898.272
74.488,2891.090
74.586,2859.073
74.683,2843.140
74.781,2837.642
74.878,2842.076
74.976,2839.810
75.073,2822.636
75.171,2812.288
75.268,2798.240
75.366,2796.038
75.463,2796.874
75.561,2779.844
75.658,2778.150
75.756,2777.594
75.853,2769.298
75.951,2762.766
76.048,2744.144
76.146,2732.605
76.243,2712.314
76.341,2696.630
76.438,2702.681
76.536,2696.488
76.633,2690.982
76.731,2672.649
76.828,2669.709
76.926,2671.663
77.023,2651.819
77.121,2651.625
77.218,2634.148
77.316,2625.121
77.413,2627.249
77.511,2620.903
77.608,2610.465
77.706,2602.357
77.803,2585.637
77.901,2578.999
77.998,2582.052
78.096,2557.056
78.193,2551.718
78.291,2536.319
78.388,2507.990
78.486,2508.847
78.583,2506.063
78.681,2496.447
78.778,2495.960
78.876,2500.009
78.973,2499.256
79.071,2486.312
79.168,2468.237
79.266,2458.827
79.363,2450.200
79.461,2440.571
79.558,2435.944
79.656,2426.109
79.753,2414.287
79.851,2398.505
79.948,2402.462
80.045,2387.674
80.143,2371.824
80.240,2366.122
80.338,2355.116
80.435,2367.949
80.533,2364.834
80.630,2350.621
80.728,2338.801
80.825,2335.882
80.923,2327.837
81.020,2325.958
81.118,2328.233
81.215,2303.877
81.313,2303.147
81.410,2304.986
81.508,2296.900
81.605,2289.406
81.703,2280.667
81.800,2280.895
81.898,2271.538
81.995,2248.187
82.093,2249.128
82.190,2247.349
82.288,2238.788
82.385,2241.248
82.483,2223.464
82.580,2222.149
82.678,2219.589
82.775,2205.481
82.873,2208.471
82.970,2203.065
83.068,2196.466
83.165,2190.294
83.263,2189.743
83.360,2176.743
83.458,2162.485
83.555,2162.356
83.653,2153.484
83.750,2162.969
83.848,2141.729
83.945,2140.520
