X,Y
1880,2296.438
1881,2313.594
1882,2330.156
1883,2341.781
1884,2301.281
1885,2296.062
1886,2310.719
1887,2334.531
1888,2314.719
1889,2308.031
1890,2324.062
1891,2333.875
1892,2315.281
1893,2292.281
1894,2273.156
1895,2254.562
1896,2244.938
1897,2239.312
1898,2241.656
1899,2249.062
1900,2239.312
1901,2252.594
1902,2264.094
1903,2258.406
1904,2220.062
1905,2206.094
1906,2235.719
1907,2233.688
1908,2226.375
1909,2208.688
1910,2202.469
1911,2184.656
1912,2138.812
1913,2136.938
1914,2147.750
1915,2146.375
1916,2115.594
1917,2088.969
1918,2061.188
1919,2048.125
1920,2013.656
1921,1982.750
1922,1973.531
1923,1953.188
1924,1938.438
1925,1931.625
1926,1922.469
1927,1905.625
1928,1885.156
1929,1846.438
1930,1820.031
1931,1763.469
1932,1744.250
1933,1713.031
1934,1677.219
1935,1613.844
1936,1583.656
1937,1554.594
1938,1529.219
1939,1484.406
1940,1473.812
1941,1454.500
1942,1414.312
1943,1387.188
1944,1357.656
1945,1308.656
1946,1265.500
1947,1226.281
1948,1191.125
1949,1170.125
1950,1130.312
1951,1076.188
1952,1013.469
1953,964.750
1954,912.219
1955,828.844
1956,767.469
1957,692.406
1958,599.125
1959,518.656
1960,453.844
1961,399.469
1962,351.656
1963,293.156
1964,247.125
1965,214.781
1966,180.406
1967,156.625
1968,127.375
1969,105.594
1970,83.531
1971,69.844
1972,51.000
1973,36.500
1974,25.250
1975,16.969
1976,11.875
1977,9.656
1978,9.438
1979,8.750
1980,7.438
1981,4.969
1982,4.031
1983,5.125
1984,5.969
1985,6.188
1986,6.781
1987,5.812
1988,3.312
1989,2.938
1990,3.500
1991,4.156
1992,2.531
1993,4.969
1994,3.375
1995,3.875
1996,5.062
1997,4.594
1998,4.594
1999,6.719
2000,5.531
2001,6.375
2002,5.000
2003,4.156
2004,3.906
2005,5.438
2006,4.281
2007,3.188
2008,3.125
2009,2.250
2010,2.938
2011,3.156
2012,2.875
2013,3.000
2014,2.969
2015,3.750
2016,4.125
2017,2.781
2018,2.750
2019,2.562
2020,3.125
2021,3.469
2022,3.031
2023,2.719
2024,1.719
2025,2.250
2026,2.250
2027,2.531
2028,1.688
2029,2.125
2030,1.750
2031,3.125
2032,1.875
2033,2.969
2034,2.781
2035,3.000
2036,2.594
2037,2.094
2038,2.000
2039,3.844
2040,1.688
2041,3.969
2042,5.062
2043,3.562
2044,4.312
2045,3.156
2046,2.875
2047,2.125
2048,2.062
2049,2.906
2050,2.125
2051,2.969
2052,2.500
2053,2.625
2054,2.500
2055,2.844
2056,2.000
2057,1.500
2058,2.281
2059,1.594
2060,3.125
2061,2.188
2062,2.094
2063,1.344
2064,2.250
2065,1.906
2066,1.656
2067,1.750
2068,0.594
2069,0.594
2070,1.750
2071,0.656
2072,2.031
2073,1.469
2074,1.906
2075,1.219
2076,1.656
2077,2.062
2078,1.094
2079,2.219
2080,1.031
2081,2.281
2082,2.375
2083,2.219
